true,pred_raw,pred_smoothed
-214.75539,-210.69627828280687,-213.89345791250062
-214.29189,-211.79804289984267,-213.49944243032144
-214.15356,-209.74664251061705,-212.77350982049865
-214.04901,-207.83986586374738,-211.7929481705381
-214.45181,-205.093342606616,-210.4373229921472
-213.70993,-206.9775245413238,-209.6438213613897
-214.62732,-210.43679990543566,-209.63168439145682
-213.94157,-214.8313352549884,-210.46486631736593
-215.2341,-211.10018690644876,-210.47449018050602
-214.2633,-214.29308291389088,-211.09519271832286
-215.45891,-215.26459866182427,-211.81452866801754
-214.45755,-218.4535638506535,-213.03759487308588
-215.82191,-218.53673328831837,-214.09824038212324
-214.91344,-219.27781649312118,-215.14255398241798
-215.08388,-221.87537033945546,-216.52333585456728
-214.79994,-217.3149627499821,-216.82881207385714
-215.54149,-218.045943699066,-217.21999569856908
-215.00827,-218.6155006682744,-217.65332973874035
-214.73817,-217.91514962112606,-217.88088532161626
-214.39578,-217.28991742759968,-217.94675386997082
-214.35072,-213.74553525645402,-217.32010641719663
-213.84459,-212.70613303074938,-216.57928984595821
-213.86441,-215.1575614021928,-216.40626824567727
-213.7871,-214.0463328958048,-216.04250026480116
-213.60126,-212.48881171660906,-215.43195750255433
-213.58997,-214.05112036508058,-215.20482505048454
-213.38336,-213.4194946967651,-214.88930184047402
-213.39815,-210.95492217191494,-214.15076118920686
-213.05959,-208.7125143190309,-213.0945273794596
-213.3124,-211.70314070642112,-212.76337687656417
-213.33186,-217.32685739013868,-213.55304877742375
-213.485,-211.92429244070212,-213.20393376285426
-213.33774,-211.37199703379977,-212.80341806052002
-213.61183,-212.05765502150646,-212.59496114902635
-212.95134,-215.04058558772275,-212.98749479702232
-213.3009,-211.0316651136827,-212.56428306973848
-212.92645,-212.22079520462654,-212.43209010835733
-213.45102,-212.58491644279218,-212.3920838958528
-212.67285,-215.46078977427914,-212.90802312217608
-212.89438,-213.7915817663827,-213.0343120405186
-212.5619,-216.09724255256185,-213.58225431100874
-212.70155,-215.28977599683145,-213.89781878693248
-212.20721,-216.4063500343978,-214.3794946516673
-213.25327,-217.40227683168484,-214.97914674741432
-212.73158,-214.32524239550196,-214.90445970293734
-213.06392,-216.63631787497886,-215.2772753649373
-213.02283,-218.00589954162703,-215.85306699292084
-212.72932,-217.9653582279479,-216.33328368747556
-212.33902,-213.26402388780352,-215.84532643084216
-212.83408,-214.63474376671502,-215.68470480453192
-213.44582,-212.91103782015392,-215.2165975469958
-212.98291,-212.21607340823158,-214.68233183285795
-214.42593,-213.3911318482139,-214.44817512375664
-214.10355,-212.88019184908967,-214.15085915679555
-214.71228,-209.74832828533343,-213.30227247336634
-214.39078,-210.05574132002442,-212.63778629449962
-215.35753,-211.7997814231234,-212.40509965946163
-214.67906,-210.0363068323973,-211.87551013047948
-215.63487,-208.53101493761258,-211.14214511901406
-214.83844,-212.61683879307657,-211.2983146904512
-215.27528,-211.4351874164519,-211.21348352278287
-214.15843,-210.2953575538518,-210.93041964201416
-213.97208,-213.0026888885107,-211.20918023129505
-213.35303,-212.58967980118297,-211.37443966859246
-213.84752,-209.51062771259168,-210.93543231729694
-212.79587,-212.28997570462093,-211.09366443518607
-213.08005,-210.24457343369295,-210.84516913189432
-212.17627,-212.62107114393274,-211.08941654419152
-212.29568,-212.99107288115076,-211.37287382422107
-211.94984,-211.04493888202134,-211.24889075177975
-211.4234,-210.88213627804097,-211.11549244964846
-210.309,-211.2109958776569,-211.06758958713303
-210.72922,-210.83451316697978,-210.95869061637214
-210.0197,-212.04866879905555,-211.09993024565625
-210.65927,-213.39695223598795,-211.47999558392755
-211.131,-214.4807371313128,-212.01293720455962
-211.034,-213.21494551283823,-212.228797509029
-210.81523,-209.34070733690953,-211.67740058226082
-210.52512,-212.06529995229866,-211.725074736049
-211.44818,-211.79371224385656,-211.7154913881759
-210.30724,-212.69041928796767,-211.8788854233366
-211.30904,-211.85599108933636,-211.8608085727232
-210.66512,-216.47206247189516,-212.72317171157863
-211.44647,-215.36590212741564,-213.24900429620357
-211.22644,-216.75280231722476,-213.95960870412563
-211.99081,-215.39286182399334,-214.30474151695952
-211.75125,-217.72232872220158,-215.03777900908491
-213.27432,-219.2039016775196,-215.93988373634807
-212.63556,-215.61817758178913,-216.02194116665407
-213.34946,-215.14976186949582,-215.9953710640176
-212.84258,-217.5491258962349,-216.42127235401728
-213.6678,-215.6540174662674,-216.41746033264533
-212.49396,-209.48874688875688,-215.23533675694327
-212.24353,-210.71828862736632,-214.4539636922785
-211.46518,-213.94255666886062,-214.3963056871349
-211.60068,-212.67431201943666,-214.1040987293953
-211.43327,-209.18616141517342,-213.19036461171657
-211.98619,-208.0631505278121,-212.19682587583276
-211.74399,-209.34117692150738,-211.5935477610888
-212.00722,-208.9926157738047,-211.01614216168684
-211.3515,-205.12005697928146,-209.792422191333
-210.58488,-204.03481406977195,-208.54828921041909
-211.17062,-206.6234445620201,-207.9872465379995
-210.63542,-206.4670908299556,-207.4894567444876
-210.88863,-205.28324743722217,-206.85109310797824
-210.4735,-210.25911351084002,-207.2637546596855
-211.73769,-208.34767939029015,-207.2647916221754
-210.67018,-207.7558702438551,-207.16401670165078
-212.01494,-206.1761577993656,-206.78816218699487
-211.01466,-210.20383142029922,-207.24285797422465
-211.72119,-206.86553627237842,-207.00649521823655
-210.5831,-209.5666871665225,-207.326850466315
-210.84348,-207.2840574676144,-207.17503694146808
-210.07779,-210.87978151922792,-207.7363457614101
-210.3743,-212.93720860592043,-208.61335140961293
-209.69,-211.195725440124,-209.03608275511897
-209.9801,-210.34468906607947,-209.2383946607604
-209.24963,-217.1948548303348,-210.7148617435917
-209.7839,-218.08870160291437,-212.1454308983426
-209.14922,-215.93213776555032,-212.95387749163737
-209.08746,-216.4019002473074,-213.7277567064791
-209.65685,-216.81827369829446,-214.46045126159677
-210.0516,-214.67702496890846,-214.67067481702566
-209.58913,-210.9085694408585,-214.12501284811245
-209.38531,-208.9543260050463,-213.2795559664158
-209.62549,-210.34389267730896,-212.81550126035776
-209.16861,-212.27699670027465,-212.7821906269838
-208.94756,-210.46773081969218,-212.40639655737317
-208.70361,-211.15961452665238,-212.21407460793412
-209.10043,-210.3970605191307,-211.90286396664658
-208.5398,-208.74320035567402,-211.32149188167168
-208.38268,-206.83968927750317,-210.46313047272963
-207.85587,-208.14745559280897,-209.9800989194424
-208.58978,-208.00911067487047,-209.54423139360512
-208.13661,-208.78178769636415,-209.32263612457334
-208.64854,-208.1489492690562,-209.01749617118702
-208.1387,-212.07595238072793,-209.50777793114042
-208.84721,-211.5031616043361,-209.82175765368413
-207.98705,-213.90318180395678,-210.5488991063789
-208.9402,-211.17543012314016,-210.65315369068236
-209.09105,-210.01686005604134,-210.52269435554393
-209.957,-209.7605357559754,-210.36326233407428
-209.4581,-207.95541406836873,-209.8851220102576
-209.68895,-209.86777667835207,-209.841880164444
-209.53464,-207.81903611923858,-209.41785252824255
-210.25128,-206.929712539744,-208.88943049872535
-208.79167,-207.7299145824647,-208.5938498633435
-208.70549,-207.229788235426,-208.25076618993808
-208.21701,-207.21992075003527,-207.9607838127103
-207.77754,-206.66965047225867,-207.61393810375148
-207.49113,-206.70305015939206,-207.32989614373525
-207.91193,-210.06885891957026,-207.73305736071254
-208.38066,-210.0996190208944,-208.08882038130432
-207.84917,-209.11172168532525,-208.2093959206214
-208.73085,-206.93482855513386,-207.90247567037895
-208.38797,-208.8743657510663,-208.0127058637573
-208.30577,-206.53591593236192,-207.66630345371306
-207.62442,-205.766304094519,-207.2281873771735
-208.16989,-204.50660247404926,-206.61935121446064
-207.52368,-208.420105367131,-206.8486319849447
-208.10893,-204.17596022916263,-206.24367656664464
-207.30983,-202.69929084094002,-205.45241833068448
-208.19601,-204.8467003591558,-205.19197569312027
-207.69754,-205.6506503239661,-205.13031489666758
-208.73187,-203.3666691827773,-204.65161658898802
-208.31088,-206.13920798143528,-204.7778038574505
-209.65485,-207.56221510599568,-205.16400093981142
-208.71997,-207.40970473859247,-205.471825748379
-209.38718,-206.33908683870584,-205.53712523224246
-208.96777,-208.1574663295647,-205.9435295334996
-209.26784,-212.08202999061157,-207.04052348107746
-208.11436,-212.5921828906187,-208.07643269471222
-207.76079,-209.82153749203468,-208.4342540339845
-206.89496,-208.76062905915634,-208.53638955112868
-207.23633,-213.66405785178284,-209.55301318569477
-206.82489,-212.62512421063352,-210.2201913845358
-207.11108,-205.72650660212125,-209.47391770824066
-206.6413,-205.38625982940673,-208.76731503256468
-206.30794,-206.39452422264836,-208.35272654795148
-206.75594,-203.22697916181681,-207.39549429060375
-206.24667,-202.22597172087853,-206.38825959708592
-205.88788,-206.02619640115685,-206.25281930582727
-205.44576,-209.06924374384064,-206.719025435971
-206.28798,-204.9918718615007,-206.3454539268215
-206.125,-208.4693446402705,-206.69004501172347
-207.08363,-208.00501169541533,-206.89873352725704
-206.60056,-207.49229480346187,-206.98141779704974
-207.35213,-204.8892950444342,-206.55893087143068
-206.49362,-206.062587432243,-206.4229456570929
-206.86105,-207.1437567378393,-206.5146162192941
-206.15712,-207.70878487565057,-206.70251612604665
-207.22826,-205.1116282740583,-206.37131798370976
-206.73749,-207.4933018801749,-206.5429685764825
-207.44008,-208.86431774228544,-206.95200190346637
-207.2469,-208.44619933496463,-207.2229995593205
-207.61525,-208.97377710506365,-207.55497943463757
-207.32858,-211.27962606370326,-208.27618241249024
-207.59566,-210.35322985321505,-208.71437598107025
-207.4005,-208.96862179124335,-208.82262577856687
-207.20212,-209.80242680364208,-209.07019102702168
-206.99646,-210.09419990674024,-209.3334781256249
-207.65102,-207.922078828948,-209.14164488852413
-207.63258,-202.4598379807995,-207.93623854472855
-207.16603,-203.02216466423948,-207.01193747046844
-207.23985,-205.74101246274876,-206.73993695397226
-206.91087,-205.66187511157204,-206.49459119397454
-207.82611,-203.8669563303272,-205.94649939911582
-207.89362,-203.26040272497616,-205.36650442957568
-207.54332,-202.123494922049,-204.65963500464602
-207.13734,-204.8445996978642,-204.57871927703195
-207.91826,-202.83565004360946,-204.13413590756443
-207.10588,-200.70613388537265,-203.35643044959116
-207.97514,-202.45129526889423,-203.03156672585976
-207.37096,-205.05354442466148,-203.2570517346634
-208.64093,-203.50462476046266,-203.16336478249656
-207.9201,-207.86622892275193,-203.91959574185609
-208.3682,-207.68273947854132,-204.53674615634625
-207.57063,-207.1915394706036,-204.97476992379706
-208.1372,-205.4653571271177,-205.02376222563797
-207.60207,-204.84053528956514,-204.94914579000886
-207.52298,-206.4888810644207,-205.20080606936747
-206.86646,-207.07231137941977,-205.52838340544832
-207.14026,-206.06892764446508,-205.6185174177721
-206.5057,-209.34816131479803,-206.31908446738456
-206.33566,-210.1770149706826,-207.07431674066282
-205.89636,-206.21180427264514,-206.9636918316913
-206.23795,-206.63861988059284,-206.94766174534402
-205.9421,-209.4825071804836,-207.47192554373441
-206.47603,-209.4742721436293,-207.91512037979584
-205.80722,-205.71608899282643,-207.57564491599135
-205.98454,-205.87107419012207,-207.3115214185642
-205.9864,-210.30907420126923,-207.92639691548175
-206.54698,-210.38853708199807,-208.46337078818138
-205.76888,-205.55594627097412,-207.99937903391168
-205.4993,-208.17921121310803,-208.09753172432931
-205.91632,-206.32295546730538,-207.82516360675288
-205.37746,-207.9280115706234,-207.8944840097519
-205.50462,-209.81921947180254,-208.31029831301385
-204.91663,-206.56536049433058,-208.0439639045242
-206.1255,-206.17939512979328,-207.74011358028358
-205.35632,-207.13267205477447,-207.65951024889023
-206.48618,-204.85336734749185,-207.15588527413675
-205.7145,-208.5795054304654,-207.43289010108492
-206.66338,-208.68034131662122,-207.6878889825764
-206.06221,-208.03815697921445,-207.78234757581762
-206.33565,-210.2675055490286,-208.28499335864169
-205.43663,-210.0494124514513,-208.67052387609334
-205.37825,-208.54285560695996,-208.7103466805294
-205.13924,-207.40360229259755,-208.52447011165805
-205.27568,-208.47857279665894,-208.56694580845337
-204.77463,-207.30691532628208,-208.37785247336802
-204.99231,-205.33625795384128,-207.83955259971427
-204.60004,-204.45271307118952,-207.21062322789214
-204.45378,-205.0493789320056,-206.78697784870428
-204.76974,-203.71114464990734,-206.17218458879645
-204.99289,-202.6686824380412,-205.45152382862761
-205.0666,-201.31033329578779,-204.5818738619568
-205.2774,-203.79617165813943,-204.31705127213863
-205.7856,-206.99552519241416,-204.70521334975814
-205.18607,-203.5793009168647,-204.39344513870213
-204.91777,-202.45238291005262,-203.91865702423402
-204.80382,-206.34986444018543,-204.25993740109834
-206.02765,-205.41720984382732,-204.3800694034412
-205.3426,-203.41190837849763,-204.10674045133018
-206.47536,-200.91243797117434,-203.4034963020005
-206.03668,-205.1839571043143,-203.6205465930318
-207.30441,-204.03079864754577,-203.59289132709395
-207.23558,-202.51898537868468,-203.2876251138052
-208.02686,-201.43244281678037,-202.8262299969283
-207.18582,-204.5079638428968,-203.02291107541862
-207.8119,-204.8164044161009,-203.25567698557938
-206.99297,-206.00421162017744,-203.6855080158893
-207.4052,-205.17996522366684,-203.9002513711462
-206.82303,-207.45556852099858,-204.5193552539226
-206.89355,-206.13610083702216,-204.7994926716867
-206.20041,-203.57232367344034,-204.55265240064844
-206.74118,-206.32152610695047,-204.86525695620227
-206.4793,-203.6598241870713,-204.62730597293137
-206.80603,-202.3037903309671,-204.16724442596347
-206.53973,-203.33717418323593,-203.97230296390063
-206.72441,-202.9035218088171,-203.7256551406835
-206.43785,-202.816807733913,-203.50117339632712
-206.20209,-201.55983910848786,-203.07367548794355
-206.43372,-199.84153201505816,-202.38578547060666
-205.55127,-203.6929887498761,-202.5349288016237
-205.71979,-204.69212056850427,-202.85715054476938
-205.27766,-202.59063146885575,-202.73721692802158
-206.21532,-203.1793890722272,-202.75046878850475
-206.24722,-206.40914681580642,-203.37914596961338
-206.88318,-205.4167330308683,-203.73011587563508
-206.16649,-202.14123391650418,-203.4089228393358
-206.92,-201.6089426472414,-203.03494424954508
-206.47581,-208.60425057858313,-204.04687008274658
-207.4444,-207.91803834195954,-204.7817234876396
-206.9238,-207.57138142747317,-205.34245308039377
-207.54967,-208.74273759895692,-206.04149100657733
-206.79742,-209.66475762315164,-206.8099079973068
-207.5664,-212.92640991852275,-208.0805881921766
-206.93163,-211.04901256776802,-208.80159187064123
-207.09065,-208.36057777962205,-208.89727644742112
-206.58316,-210.2128084046129,-209.3213377866831
-206.7306,-210.16943066186363,-209.6655004065423
-205.81845,-208.15433914799956,-209.56644404354725
-205.82196,-208.47889756758553,-209.53375344028711
-205.05183,-206.49912047650946,-209.12056784561494
-205.15816,-204.7278727901062,-208.4231359798228
-204.24937,-205.65671982695238,-207.9977444736348
-204.84074,-208.56793451812104,-208.18289789847773
-204.6565,-206.88399018369148,-208.01677311525532
-204.6288,-206.59281724711823,-207.81556135358062
-205.02428,-207.42870737807414,-207.79917151044108
-204.71481,-207.69335923305124,-207.83247494862005
-204.7262,-203.67813628013326,-207.09516721533493
